file,Playing bitrate _audio,Playing bitrate _video,Playing/Buffering vmaf,Buffering bitrate _audio,Buffering bitrate _video,Buffer size in Bytes _audio,Buffer size in Bytes _video,Buffer size in Bytes,Buffer size in Seconds _audio,Buffer size in Seconds _video,Framerate,Current Dropped Frames,Total Frames,Total Dropped Frames,Total Corrupted Frames,Total Frame Delay,Throughput
./Netflix_Screen_Capture\2021-03-21_16-32-59.605.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 478585139, 484853723,242.502 , 240.609, 23.976, 0, 96887, 6, 0, 4434, 22736 kbps
./Netflix_Screen_Capture\2021-03-21_16-33-09.437.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 477296200, 483564784,249.585 , 237.114, 23.976, 0, 97106, 6, 0, 4434, 21149 kbps
./Netflix_Screen_Capture\2021-03-21_16-33-19.455.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 475026912, 480903319,239.418 , 237.791, 23.976, 0, 97351, 6, 0, 4434, 22406 kbps
./Netflix_Screen_Capture\2021-03-21_16-33-29.454.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 490123211, 496391795,245.257 , 238.442, 23.976, 0, 97594, 6, 0, 4434,
./Netflix_Screen_Capture\2021-03-21_16-33-39.453.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 503534717, 509803301,251.038 , 235.355, 23.976, 0, 97834, 6, 0, 4438, 22549 kbps
./Netflix_Screen_Capture\2021-03-21_16-33-49.456.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 518215613, 524484197,240.829 , 236.241, 23.976, 0, 98081, 6, 0, 4438, 23871 kbps
./Netflix_Screen_Capture\2021-03-21_16-33-59.472.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 533200986, 539469570,246.672 , 237.855, 23.976, 0, 98324, 6, 0, 4442, 22839 kbps
./Netflix_Screen_Capture\2021-03-21_16-34-09.441.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 507018025, 513286609,252.488 , 227.671, 23.976, 0, 98570, 6, 0, 4442, 19320 kbps
./Netflix_Screen_Capture\2021-03-21_16-34-19.456.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 533805103, 540073687,243.289 , 236.865, 23.976, 0, 98792, 6, 0, 4507, 23840 kbps
./Netflix_Screen_Capture\2021-03-21_16-34-29.419.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 531193838, 537462422,249.102 , 242.579, 23.976, 0, 99034, 6, 0, 4507, 23891 kbps
./Netflix_Screen_Capture\2021-03-21_16-34-39.406.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 525046691, 530923879,238.887 , 232.364, 23.976, 0, 99281, 6, 0, 4507, 22020 kbps
./Netflix_Screen_Capture\2021-03-21_16-34-49.442.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 537927115, 544195699,244.680 , 233.627, 23.976, 0, 99524, 6, 0, 4561, 23286 kbps
./Netflix_Screen_Capture\2021-03-21_16-34-59.393.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 523671388, 529939972,251.532 , 230.077, 23.976, 0, 99745, 6, 0, 4563,
./Netflix_Screen_Capture\2021-03-21_16-35-09.407.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 530686197, 536954781,241.614 , 238.344, 23.976, 0, 99986, 6, 0, 4575, 20995 kbps
./Netflix_Screen_Capture\2021-03-21_16-35-19.356.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 542149928, 548418512,247.378 , 238.160, 23.976, 0, 100230, 6, 0, 4575, 24021 kbps
./Netflix_Screen_Capture\2021-03-21_16-35-29.433.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 543962037, 550230621,252.954 , 235.879, 23.976, 0, 100478, 6, 0, 4601, 24820 kbps
./Netflix_Screen_Capture\2021-03-21_16-35-39.413.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 544998674, 551267258,242.761 , 234.486, 23.976, 0, 100722, 6, 0, 4601, 24794 kbps
./Netflix_Screen_Capture\2021-03-21_16-35-49.434.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 561144978, 567413562,248.816 , 235.761, 23.976, 0, 100964, 6, 0, 4601, 25322 kbps
./Netflix_Screen_Capture\2021-03-21_16-35-59.425.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 579970740, 585847147,239.644 , 236.057, 23.976, 0, 101186, 6, 0, 4615, 24992 kbps
./Netflix_Screen_Capture\2021-03-21_16-36-09.420.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 591993138, 598261722,245.329 , 240.474, 23.976, 0, 101432, 6, 0, 4615, 25047 kbps
./Netflix_Screen_Capture\2021-03-21_16-36-19.434.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 597342488, 603611072,251.227 , 237.046, 23.976, 0, 101671, 6, 0, 4615, 24297 kbps
./Netflix_Screen_Capture\2021-03-21_16-36-29.399.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 599936867, 606205451,241.028 , 237.899, 23.976, 0, 101918, 6, 0, 4619, 23759 kbps
./Netflix_Screen_Capture\2021-03-21_16-36-39.438.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 616292033, 622560617,246.838 , 238.188, 23.976, 0, 102161, 6, 0, 4619, 23766 kbps
./Netflix_Screen_Capture\2021-03-21_16-36-49.412.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 624378410, 630646994,253.694 , 235.634, 23.976, 0, 102380, 6, 0, 4619, 24310 kbps
./Netflix_Screen_Capture\2021-03-21_16-36-59.422.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 642634072, 648902656,243.453 , 239.740, 23.976, 0, 102627, 6, 0, 4619, 23955 kbps
./Netflix_Screen_Capture\2021-03-21_16-37-09.424.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 633978016, 640246600,249.510 , 237.732, 23.976, 0, 102868, 6, 0, 4626, 22529 kbps
./Netflix_Screen_Capture\2021-03-21_16-37-19.421.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 632514667, 638391855,239.321 , 235.718, 23.976, 0, 103110, 6, 0, 4626, 20577 kbps
./Netflix_Screen_Capture\2021-03-21_16-37-29.417.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 619183398, 625451982,245.132 , 230.784, 23.976, 0, 103357, 6, 0, 4626, 19256 kbps
./Netflix_Screen_Capture\2021-03-21_16-37-39.451.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 615996171, 621872578,234.897 , 225.429, 23.976, 0, 103601, 6, 0, 4626, 23958 kbps
./Netflix_Screen_Capture\2021-03-21_16-37-49.442.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 637040510, 643309094,241.753 , 236.606, 23.976, 0, 103821, 6, 0, 4626, 24378 kbps
./Netflix_Screen_Capture\2021-03-21_16-37-59.430.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 635810271, 642078855,247.535 , 234.104, 23.976, 0, 104067, 6, 0, 4626, 24403 kbps
./Netflix_Screen_Capture\2021-03-21_16-38-09.430.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 630810739, 637079323,253.114 , 235.121, 23.976, 0, 104315, 6, 0, 4649, 20219 kbps
./Netflix_Screen_Capture\2021-03-21_16-38-19.440.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 646190200, 652458784,242.904 , 239.593, 23.976, 0, 104562, 6, 0, 4649, 22084 kbps
./Netflix_Screen_Capture\2021-03-21_16-38-29.429.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 635204197, 641472781,249.715 , 235.200, 23.976, 0, 104782, 6, 0, 4649, 23223 kbps
./Netflix_Screen_Capture\2021-03-21_16-38-39.399.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 646059450, 651935857,239.450 , 236.864, 23.976, 0, 105026, 6, 0, 4649, 22996 kbps
./Netflix_Screen_Capture\2021-03-21_16-38-49.409.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 635840894, 642109478,245.314 , 237.832, 23.976, 0, 105267, 6, 0, 4649, 23368 kbps
./Netflix_Screen_Capture\2021-03-21_16-38-59.420.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 629235068, 635503652,251.113 , 234.805, 23.976, 0, 105516, 6, 0, 4649, 22711 kbps
./Netflix_Screen_Capture\2021-03-21_16-39-09.441.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 632481947, 638750531,240.912 , 228.649, 23.976, 0, 105757, 6, 0, 4649, 20921 kbps
./Netflix_Screen_Capture\2021-03-21_16-39-19.441.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 623165159, 629433743,247.788 , 226.292, 23.976, 0, 105977, 6, 0, 4649, 20323 kbps
./Netflix_Screen_Capture\2021-03-21_16-39-29.698.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 625985928, 631863116,237.594 , 227.693, 23.976, 0, 106223, 6, 0, 4649, 22866 kbps
./Netflix_Screen_Capture\2021-03-21_16-39-39.434.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 607802560, 614071144,243.386 , 225.576, 23.976, 0, 106466, 6, 0, 4650, 23378 kbps
./Netflix_Screen_Capture\2021-03-21_16-39-49.434.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 621443607, 627320014,233.191 , 227.935, 23.976, 0, 106706, 6, 0, 4650, 22418 kbps
./Netflix_Screen_Capture\2021-03-21_16-39-59.425.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 607941697, 613818885,239.274 , 223.075, 23.976, 0, 106956, 6, 0, 4650,
./Netflix_Screen_Capture\2021-03-21_16-40-09.413.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 599690926, 605959510,245.860 , 221.335, 23.976, 0, 107176, 6, 0, 4650, 22832 kbps
./Netflix_Screen_Capture\2021-03-21_16-40-19.423.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 615010419, 620886826,235.642 , 227.216, 23.976, 0, 107419, 6, 0, 4650, 24783 kbps
./Netflix_Screen_Capture\2021-03-21_16-40-29.426.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 615875312, 622143896,241.508 , 226.518, 23.976, 0, 107663, 6, 0, 4650, 24532 kbps
./Netflix_Screen_Capture\2021-03-21_16-40-39.449.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 604767499, 611036083,247.296 , 224.898, 23.976, 0, 107903, 6, 0, 4650, 25071 kbps
./Netflix_Screen_Capture\2021-03-21_16-40-49.429.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 589774098, 595650505,237.320 , 224.807, 23.976, 0, 108152, 6, 0, 4735,
./Netflix_Screen_Capture\2021-03-21_16-40-59.414.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 599045738, 604922145,227.884 , 223.170, 23.976, 0, 108375, 6, 0, 4735, 24922 kbps
./Netflix_Screen_Capture\2021-03-21_16-41-09.443.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 575767540, 581644728,233.989 , 217.748, 23.976, 0, 108618, 6, 0, 4747,
./Netflix_Screen_Capture\2021-03-21_16-41-19.454.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 583109875, 588986282,239.500 , 217.561, 23.976, 0,, 6, 0, 4747,
./Netflix_Screen_Capture\2021-03-21_16-41-29.431.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 573017478, 579286062,245.334 , 217.039, 23.976, 0, 109110, 6, 0, 4849, 26724 kbps
./Netflix_Screen_Capture\2021-03-21_16-41-39.413.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 576434761, 582311949,235.351 , 222.196, 23.976, 0, 109353, 6, 0, 4849, 24261 kbps
./Netflix_Screen_Capture\2021-03-21_16-41-49.398.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 580295775, 586564359,242.159 , 220.053, 23.976, 0, 109574, 6, 0, 4849, 26873 kbps
./Netflix_Screen_Capture\2021-03-21_16-41-59.427.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 584260449, 590529033,247.989 , 222.489, 23.976, 0, 109819, 6, 0, 4849, 27374 kbps
./Netflix_Screen_Capture\2021-03-21_16-42-09.420.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 612936192, 619204776,253.538 , 232.433, 23.976, 0, 110061, 6, 0, 4903, 27442 kbps
./Netflix_Screen_Capture\2021-03-21_16-42-19.409.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 611401769, 617670353,243.325 , 233.231, 23.976, 0, 110308, 6, 0, 4904, 25964 kbps
./Netflix_Screen_Capture\2021-03-21_16-42-29.456.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 598823722, 605092306,249.382 , 227.510, 23.976, 0, 110553, 6, 0, 4904, 27037 kbps
./Netflix_Screen_Capture\2021-03-21_16-42-39.435.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 625877144, 631754332,239.996 , 234.474, 23.976, 0, 110775, 6, 0, 4917, 27075 kbps
./Netflix_Screen_Capture\2021-03-21_16-42-49.453.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 629249473, 635518057,245.793 , 233.197, 23.976, 0, 111019, 6, 0, 4936, 27819 kbps
./Netflix_Screen_Capture\2021-03-21_16-42-59.408.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 634094649, 640363233,251.607 , 235.533, 23.976, 0, 111259, 6, 0, 4936, 25364 kbps
./Netflix_Screen_Capture\2021-03-21_16-43-09.424.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 643449526, 649718110,241.425 , 236.320, 23.976, 0, 111508, 6, 0, 4960, 22544 kbps
./Netflix_Screen_Capture\2021-03-21_16-43-19.427.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 650918979, 657187563,247.173 , 238.831, 23.976, 0, 111754, 6, 0, 4960, 22643 kbps
./Netflix_Screen_Capture\2021-03-21_16-43-29.441.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 651413141, 657681725,254.094 , 236.977, 23.976, 0, 111974, 6, 0, 4960, 22206 kbps
./Netflix_Screen_Capture\2021-03-21_16-43-39.415.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 632839172, 639107756,243.868 , 238.513, 23.976, 0, 112219, 6, 0, 4960, 21897 kbps
./Netflix_Screen_Capture\2021-03-21_16-43-49.403.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 631694104, 637962688,249.651 , 237.513, 23.976, 0, 112459, 6, 0, 4960, 23101 kbps
./Netflix_Screen_Capture\2021-03-21_16-43-59.435.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 613003910, 618880317,239.439 , 239.897, 23.976, 0, 112706, 6, 0, 4960, 19138 kbps
./Netflix_Screen_Capture\2021-03-21_16-44-09.412.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 606845147, 613113731,245.233 , 242.005, 23.976, 0, 112949, 6, 0, 4960, 20244 kbps
./Netflix_Screen_Capture\2021-03-21_16-44-19.411.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 585744413, 592012997,252.081 , 232.853, 23.976, 0, 113171, 6, 0, 4960, 21525 kbps
./Netflix_Screen_Capture\2021-03-21_16-44-29.409.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 580427591, 586696175,241.861 , 240.401, 23.976, 0, 113416, 6, 0, 4960, 20992 kbps
./Netflix_Screen_Capture\2021-03-21_16-44-39.428.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 575987779, 582256363,247.681 , 235.319, 23.976, 0, 113658, 6, 0, 4960, 21116 kbps
./Netflix_Screen_Capture\2021-03-21_16-44-49.397.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 576469483, 582738067,253.743 , 235.933, 23.976, 0, 113898, 6, 0, 4960, 19337 kbps
./Netflix_Screen_Capture\2021-03-21_16-44-59.435.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 571847840, 578116424,243.538 , 235.154, 23.976, 0, 114149, 6, 0, 4960,
./Netflix_Screen_Capture\2021-03-21_16-45-09.396.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 572908633, 579177217,250.145 , 238.075, 23.976, 0, 114368, 6, 0, 4960, 18055 kbps
./Netflix_Screen_Capture\2021-03-21_16-45-19.428.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 545086547, 550963735,239.950 , 235.304, 23.976, 0, 114615, 6, 0, 4960, 15266 kbps
./Netflix_Screen_Capture\2021-03-21_16-45-29.423.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 541105602, 547374186,245.991 , 238.149, 23.976, 0, 114856, 6, 0, 4960, 16696 kbps
./Netflix_Screen_Capture\2021-03-21_16-45-39.427.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 525219758, 531488342,251.822 , 232.870, 23.976, 0, 115097, 6, 0, 4960, 14926 kbps
./Netflix_Screen_Capture\2021-03-21_16-45-49.414.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 513858357, 520126941,241.615 , 240.514, 23.976, 0, 115346, 6, 0, 4967, 15343 kbps
./Netflix_Screen_Capture\2021-03-21_16-45-59.406.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 498665843, 504934427,247.407 , 234.644, 23.976, 0, 115589, 6, 0, 4967, 15327 kbps
./Netflix_Screen_Capture\2021-03-21_16-46-09.410.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 498962960, 505231544,254.181 , 241.485, 23.976, 0, 115811, 6, 0, 4976,
./Netflix_Screen_Capture\2021-03-21_16-46-19.419.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 470815570, 477084154,244.085 , 231.389, 23.976, 0, 116053, 6, 0, 4976,
./Netflix_Screen_Capture\2021-03-21_16-46-29.421.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 479596099, 485864683,249.851 , 231.999, 23.976, 0, 116296, 6, 0, 4976, 20074 kbps
./Netflix_Screen_Capture\2021-03-21_16-46-39.436.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 448101167, 453977574,239.624 , 226.861, 23.976, 0, 116547, 6, 0, 4976,
./Netflix_Screen_Capture\2021-03-21_16-46-49.426.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 444823292, 451091876,246.216 , 226.013, 23.976, 0, 116768, 6, 0, 4976, 21409 kbps
./Netflix_Screen_Capture\2021-03-21_16-46-59.425.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 456183630, 462452214,251.979 , 224.618, 23.976, 0, 117014, 6, 0, 4986, 22709 kbps
./Netflix_Screen_Capture\2021-03-21_16-47-09.413.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 472785510, 479054094,241.781 , 234.857, 23.976, 0, 117261, 6, 0, 5017, 20960 kbps
./Netflix_Screen_Capture\2021-03-21_16-47-19.453.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 444887207, 451155791,247.588 , 232.306, 23.976, 0, 117506, 6, 0, 5053,
./Netflix_Screen_Capture\2021-03-21_16-47-29.428.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 456399628, 462276816,238.168 , 233.021, 23.976, 0, 117729, 6, 0, 5053, 21783 kbps
./Netflix_Screen_Capture\2021-03-21_16-47-39.411.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 471946343, 478214927,244.206 , 233.153, 23.976, 0, 117971, 6, 0, 5053,
./Netflix_Screen_Capture\2021-03-21_16-47-49.424.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 464160589, 470429173,250.025 , 230.406, 23.976, 0, 118215, 6, 0, 5071, 20373 kbps
./Netflix_Screen_Capture\2021-03-21_16-47-59.403.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 472037406, 477914594,239.797 , 228.102, 23.976, 0, 118462, 6, 0, 5071, 23216 kbps
./Netflix_Screen_Capture\2021-03-21_16-48-09.425.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 478949451, 485218035,246.372 , 227.644, 23.976, 0, 118684, 6, 0, 5098, 23547 kbps
./Netflix_Screen_Capture\2021-03-21_16-48-19.436.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 497538324, 503806908,252.217 , 230.262, 23.976, 0, 118928, 6, 0, 5098, 23084 kbps
./Netflix_Screen_Capture\2021-03-21_16-48-29.409.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 530250613, 536519197,241.982 , 233.207, 23.976, 0, 119173, 6, 0, 5098, 23583 kbps
./Netflix_Screen_Capture\2021-03-21_16-48-39.416.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 536016980, 542285564,247.765 , 243.510, 23.976, 0, 119413, 6, 0, 5098, 22058 kbps
./Netflix_Screen_Capture\2021-03-21_16-48-49.449.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 515833382, 522101966,253.857 , 233.570, 23.976, 0, 119661, 6, 0, 5098, 21696 kbps
./Netflix_Screen_Capture\2021-03-21_16-48-59.441.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 502517513, 508786097,243.664 , 233.054, 23.976, 0, 119904, 6, 0, 5105, 21994 kbps
./Netflix_Screen_Capture\2021-03-21_16-49-09.398.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 517488815, 523757399,250.478 , 233.544, 23.976, 0, 120126, 6, 0, 5105,
./Netflix_Screen_Capture\2021-03-21_16-49-19.410.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 535630670, 541899254,240.290 , 242.333, 23.976, 0, 120371, 6, 0, 5105, 22092 kbps
./Netflix_Screen_Capture\2021-03-21_16-49-29.424.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 516758996, 523027580,246.100 , 241.412, 23.976, 0, 120610, 6, 0, 5105, 20775 kbps
./Netflix_Screen_Capture\2021-03-21_16-49-39.426.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 500193775, 506462359,251.893 , 231.205, 23.976, 0, 120860, 6, 0, 5105, 20261 kbps
./Netflix_Screen_Capture\2021-03-21_16-49-49.407.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 527909203, 534177787,241.670 , 239.376, 23.976, 0, 121102, 6, 0, 5105, 20158 kbps
./Netflix_Screen_Capture\2021-03-21_16-49-59.401.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 514494727, 520763311,248.514 , 230.188, 23.976, 0, 121323, 6, 0, 5105, 18326 kbps
./Netflix_Screen_Capture\2021-03-21_16-50-09.428.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 537372071, 543640655,254.315 , 240.467, 23.976, 0, 121565, 6, 0, 5105,
./Netflix_Screen_Capture\2021-03-21_16-50-19.414.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 526610818, 532879402,244.100 , 237.885, 23.976, 0, 121810, 6, 0, 5105, 14856 kbps
./Netflix_Screen_Capture\2021-03-21_16-50-29.421.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 515509445, 521778029,250.166 , 236.803, 23.976, 0, 122049, 6, 0, 5105, 16521 kbps
./Netflix_Screen_Capture\2021-03-21_16-50-39.396.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 502380410, 508257598,239.964 , 239.113, 23.976, 0, 122296, 6, 0, 5105,
./Netflix_Screen_Capture\2021-03-21_16-50-49.431.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 479845378, 486113962,245.763 , 235.461, 23.976, 0, 122541, 6, 0, 5105, 16217 kbps
./Netflix_Screen_Capture\2021-03-21_16-50-59.413.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 459292694, 465561278,252.634 , 237.102, 23.976, 0, 122761, 6, 0, 5105, 18577 kbps
./Netflix_Screen_Capture\2021-03-21_16-51-09.397.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 460496915, 466765499,242.373 , 231.637, 23.976, 0, 123007, 6, 0, 5105,
./Netflix_Screen_Capture\2021-03-21_16-51-19.395.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 463639159, 469907743,248.189 , 232.089, 23.976, 0, 123248, 6, 0, 5105,
./Netflix_Screen_Capture\2021-03-21_16-51-29.424.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 456559125, 462827709,254.001 , 238.302, 23.976, 0, 123488, 6, 0, 5113,
./Netflix_Screen_Capture\2021-03-21_16-51-39.440.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 435874592, 442143176,243.807 , 234.114, 23.976, 0, 123740, 6, 0, 5142,
./Netflix_Screen_Capture\2021-03-21_16-51-49.411.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 438932875, 445201459,250.672 , 237.200, 23.976, 0, 123961, 6, 0, 5142, 19058 kbps
./Netflix_Screen_Capture\2021-03-21_16-51-59.415.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 434215647, 440484231,240.435 , 237.682, 23.976, 0, 124205, 6, 0, 5142, 18470 kbps
./Netflix_Screen_Capture\2021-03-21_16-52-09.427.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 427081701, 433350285,246.266 , 235.697, 23.976, 0, 124448, 6, 0, 5142, 16544 kbps
./Netflix_Screen_Capture\2021-03-21_16-52-19.400.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 409882522, 416151106,251.796 , 233.819, 23.976, 0, 124697, 6, 0, 5142,
./Netflix_Screen_Capture\2021-03-21_16-52-29.397.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 429031250, 435299834,242.646 , 238.850, 23.976, 0, 124916, 6, 0, 5142, 21967 kbps
./Netflix_Screen_Capture\2021-03-21_16-52-39.422.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 429843991, 436112575,248.463 , 236.852, 23.976, 0, 125162, 6, 0, 5142, 22789 kbps
./Netflix_Screen_Capture\2021-03-21_16-52-49.413.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 452351993, 458229181,238.501 , 237.317, 23.976, 0, 125407, 6, 0, 5142, 22312 kbps
./Netflix_Screen_Capture\2021-03-21_16-52-59.427.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 455080704, 461349288,244.028 , 237.938, 23.976, 0, 125645, 6, 0, 5177,
./Netflix_Screen_Capture\2021-03-21_16-53-09.394.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 456752989, 463021573,250.110 , 236.205, 23.976, 0, 125892, 6, 0, 5177, 23059 kbps
./Netflix_Screen_Capture\2021-03-21_16-53-19.428.jpeg,3840,2160, 100/100,192 , 17857,5877188 , 471196889, 477074077,239.907 , 237.889, 23.976, 0, 126137, 6, 0, 5177, 23105 kbps
./Netflix_Screen_Capture\2021-03-21_16-53-29.414.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 488921103, 495189687,246.765 , 235.962, 23.976, 0, 126357, 6, 0, 5177, 22860 kbps
./Netflix_Screen_Capture\2021-03-21_16-53-39.402.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 495698754, 501967338,252.555 , 235.104, 23.976, 0, 126602, 6, 0, 5198, 23025 kbps
./Netflix_Screen_Capture\2021-03-21_16-53-49.420.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 492436582, 498705166,242.356 , 230.703, 23.976, 0, 126846, 6, 0, 5198, 22137 kbps
./Netflix_Screen_Capture\2021-03-21_16-53-59.411.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 514664210, 520932794,248.152 , 232.928, 23.976, 0, 127084, 6, 0, 5198, 25051 kbps
./Netflix_Screen_Capture\2021-03-21_16-54-09.426.jpeg,3840,2160, 100/100,192 , 17857,5876407 , 513476474, 519352881,238.188 , 229.596, 23.976, 0, 127332, 6, 0, 5198, 25439 kbps
./Netflix_Screen_Capture\2021-03-21_16-54-19.402.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 549182080, 555450664,244.001 , 234.433, 23.976, 0, 127576, 6, 0, 5198, 25306 kbps
./Netflix_Screen_Capture\2021-03-21_16-54-29.418.jpeg,3840,2160, 100/100,192 , 17857,6268584 , 552276009, 558544593,250.821 , 230.634, 23.976, 0, 127798, 6, 0, 5198, 24622 kbps
